period,profit_center,company_code,gl_account,customers,arpu,revenue,new_logos,churned_customers
2025-01-01,PC20,1000,400000,521.2310509358718,1354.3949140667726,705952.68,16.259873398239577,8.419144768275187
2025-01-01,PC20,2000,400000,284.30784596502093,1354.3949140667726,385065.1,8.869021853585224,4.592260782695556
2025-01-01,PC20,3000,400000,142.15392298251047,1354.3949140667726,192532.55,4.434510926792612,2.296130391347778
2025-01-01,PC40,1000,400200,173.97123786906977,2229.080131451753,387795.83,4.4798041419506545,4.714002313957309
2025-01-01,PC40,2000,400200,94.89340247403806,2229.080131451753,211525.0,2.4435295319730836,2.571273989431259
2025-01-01,PC40,3000,400200,47.44670123701903,2229.080131451753,105762.5,1.2217647659865418,1.2856369947156294
2025-01-01,PC30,1000,400100,,,194563.74,,
2025-01-01,PC30,2000,400100,,,106125.67,,
2025-01-01,PC30,3000,400100,,,53062.84,,
2025-02-01,PC10,1000,400000,1029.2144455847963,960.6741377452485,988739.7,23.38448686864568,21.028235461124044
2025-02-01,PC10,2000,400000,561.389697591707,960.6741377452485,539312.56,12.755174655624915,11.46994661515857
2025-02-01,PC10,3000,400000,280.6948487958535,960.6741377452485,269656.28,6.377587327812457,5.734973307579285
2025-02-01,PC20,1000,400000,531.444252031746,1357.231823644059,721293.05,18.26199370224778,8.048792606373608
2025-02-01,PC20,2000,400000,289.8786829264069,1357.231823644059,393432.57,9.961087473953333,4.390250512567421
2025-02-01,PC20,3000,400000,144.93934146320345,1357.231823644059,196716.29,4.980543736976666,2.1951252562837107
2025-02-01,PC40,1000,400200,176.06035636890377,2237.245065998603,393890.16,6.754242037694757,4.665123537860802
2025-02-01,PC40,2000,400200,96.03292165576568,2237.245065998603,214849.18,3.684132020560776,2.544612838833164
2025-02-01,PC40,3000,400200,48.01646082788284,2237.245065998603,107424.59,1.842066010280388,1.272306419416582
2025-02-01,PC30,1000,400100,,,207973.35,,
2025-02-01,PC30,2000,400100,,,113440.01,,
2025-02-01,PC30,3000,400100,,,56720.0,,
2025-03-01,PC10,1000,400000,1036.0568629086383,945.8340240534933,979937.83,25.20286358225734,18.360446258415397
2025-03-01,PC10,2000,400000,565.1219252228935,945.8340240534933,534511.54,13.747016499413093,10.014788868226578
2025-03-01,PC10,3000,400000,282.56096261144677,945.8340240534933,267255.77,6.873508249706546,5.007394434113289
2025-03-01,PC20,1000,400000,533.778442126245,1353.8567965008558,722659.57,12.560397458221349,10.226207363722384
2025-03-01,PC20,2000,400000,291.1518775234063,1353.8567965008558,394177.95,6.851125886302553,5.577931289303119
2025-03-01,PC20,3000,400000,145.57593876170316,1353.8567965008558,197088.97,3.4255629431512764,2.7889656446515594
2025-03-01,PC40,1000,400200,179.02769327170643,2233.575386924505,399871.85,7.116087190892319,4.148750288089624
2025-03-01,PC40,2000,400200,97.6514690572944,2233.575386924505,218111.92,3.881502104123083,2.26295470259434
2025-03-01,PC40,3000,400200,48.8257345286472,2233.575386924505,109055.96,1.9407510520615414,1.13147735129717
2025-03-01,PC30,1000,400100,,,190624.69,,
2025-03-01,PC30,2000,400100,,,103977.11,,
2025-03-01,PC30,3000,400100,,,51988.55,,
2025-04-01,PC10,1000,400000,1061.0346864922324,956.2183192637107,1014580.8,39.610233058965,14.632409475370899
2025-04-01,PC10,2000,400000,578.7461926321266,956.2183192637107,553407.71,21.605581668526362,7.9813142592932165
2025-04-01,PC10,3000,400000,289.3730963160633,956.2183192637107,276703.86,10.802790834263181,3.9906571296466082
2025-04-01,PC20,1000,400000,540.8729638049358,1364.3798120592678,737956.15,16.198366045146297,9.103844366455478
2025-04-01,PC20,2000,400000,295.02161662087406,1364.3798120592678,402521.54,8.835472388261616,4.965733290793897
2025-04-01,PC20,3000,400000,147.51080831043703,1364.3798120592678,201260.77,4.417736194130808,2.4828666453969483
2025-04-01,PC40,1000,400200,180.11248106558514,2236.7444116253673,402865.59,5.972069098617736,4.8872813047390045
2025-04-01,PC40,2000,400200,98.24317149031917,2236.7444116253673,219744.86,3.2574922356096736,2.665789802584911
2025-04-01,PC40,3000,400200,49.121585745159585,2236.7444116253673,109872.43,1.6287461178048368,1.3328949012924556
2025-04-01,PC30,1000,400100,,,182649.92,,
2025-04-01,PC30,2000,400100,,,99627.23,,
2025-04-01,PC30,3000,400100,,,49813.61,,
2025-05-01,PC10,1000,400000,1070.9072963260905,969.1426625463164,1037861.95,30.86810194489305,20.995492111034967
2025-05-01,PC10,2000,400000,584.1312525415038,969.1426625463164,566106.52,16.837146515396206,11.452086606019073
2025-05-01,PC10,3000,400000,292.0656262707519,969.1426625463164,283053.26,8.418573257698103,5.726043303009536
2025-05-01,PC20,1000,400000,538.5631797163536,1355.2213760093498,729872.33,11.968775437251976,14.278559525834254
2025-05-01,PC20,2000,400000,293.7617343907383,1355.2213760093498,398112.18,6.528422965773804,7.788305195909592
2025-05-01,PC20,3000,400000,146.88086719536915,1355.2213760093498,199056.09,3.264211482886902,3.894152597954796
2025-05-01,PC40,1000,400200,179.58200466682155,2242.7521979762037,402757.94,5.349732755914773,5.880209154678354
2025-05-01,PC40,2000,400200,97.9538207273572,2242.7521979762037,219686.15,2.918036048680785,3.2073868116427384
2025-05-01,PC40,3000,400200,48.9769103636786,2242.7521979762037,109843.07,1.4590180243403925,1.6036934058213692
2025-05-01,PC30,1000,400100,,,177939.26,,
2025-05-01,PC30,2000,400100,,,97057.78,,
2025-05-01,PC30,3000,400100,,,48528.89,,
2025-06-01,PC10,1000,400000,1083.6857267436842,969.5921620179663,1050733.19,30.62927434680464,17.850843929210967
2025-06-01,PC10,2000,400000,591.1013054965549,969.5921620179663,573127.19,16.70687691643889,9.736823961387799
2025-06-01,PC10,3000,400000,295.55065274827746,969.5921620179663,286563.6,8.353438458219445,4.8684119806938995
2025-06-01,PC20,1000,400000,545.7401869489809,1356.363207518561,740221.91,18.525097012942283,11.34808978031502
2025-06-01,PC20,2000,400000,297.67646560853495,1356.363207518561,403757.41,10.104598370695788,6.189867152899101
2025-06-01,PC20,3000,400000,148.83823280426748,1356.363207518561,201878.7,5.052299185347894,3.0949335764495505
2025-06-01,PC40,1000,400200,180.61181381553104,2255.9332399962454,407448.19,6.665603876678919,5.635794727969435
2025-06-01,PC40,2000,400200,98.51553480847146,2255.9332399962454,222244.47,3.6357839327339554,3.0740698516196914
2025-06-01,PC40,3000,400200,49.25776740423573,2255.9332399962454,111122.23,1.8178919663669777,1.5370349258098457
2025-06-01,PC30,1000,400100,,,213919.62,,
2025-06-01,PC30,2000,400100,,,116683.43,,
2025-06-01,PC30,3000,400100,,,58341.71,,
2025-07-01,PC10,1000,400000,1087.0170683614926,977.8179507995602,1062904.8,21.19862216552932,17.86728054772082
2025-07-01,PC10,2000,400000,592.9184009244505,977.8179507995602,579766.26,11.562884817561446,9.7457893896659
2025-07-01,PC10,3000,400000,296.4592004622252,977.8179507995602,289883.13,5.781442408780723,4.87289469483295
2025-07-01,PC20,1000,400000,549.6415501051754,1364.0998548318805,749765.96,14.781946375781567,10.88058321958704
2025-07-01,PC20,2000,400000,299.80448187555015,1364.0998548318805,408963.25,8.062879841335398,5.934863574320203
2025-07-01,PC20,3000,400000,149.90224093777508,1364.0998548318805,204481.63,4.031439920667699,2.9674317871601015
2025-07-01,PC40,1000,400200,181.6141491648212,2265.59446424242,411464.01,5.939888246830541,4.937552897540376
2025-07-01,PC40,2000,400200,99.06226318081156,2265.59446424242,224434.92,3.239939043725749,2.6932106713856596
2025-07-01,PC40,3000,400200,49.53113159040578,2265.59446424242,112217.46,1.6199695218628745,1.3466053356928298
2025-07-01,PC30,1000,400100,,,193896.15,,
2025-07-01,PC30,2000,400100,,,105761.54,,
2025-07-01,PC30,3000,400100,,,52880.77,,
2025-08-01,PC10,1000,400000,1088.753136159851,986.5718641403021,1074133.21,24.527225848427786,22.79115805006944
2025-08-01,PC10,2000,400000,593.8653469962823,986.5718641403021,585890.84,13.378486826415154,12.43154075458333
2025-08-01,PC10,3000,400000,296.9326734981411,986.5718641403021,292945.42,6.689243413207577,6.215770377291665
2025-08-01,PC20,1000,400000,551.8411316284844,1371.0922621299728,756625.11,15.345048710993773,13.145467187684789
2025-08-01,PC20,2000,400000,301.0042536155369,1371.0922621299728,412704.6,8.370026569632966,7.170254829646248
2025-08-01,PC20,3000,400000,150.50212680776846,1371.0922621299728,206352.3,4.185013284816483,3.585127414823124
2025-08-01,PC40,1000,400200,181.76942788001642,2272.266635668811,413028.61,5.350133441582014,5.194854726386814
2025-08-01,PC40,2000,400200,99.14696066182712,2272.266635668811,225288.33,2.91825460449928,2.8335571234837165
2025-08-01,PC40,3000,400200,49.57348033091356,2272.266635668811,112644.17,1.45912730224964,1.4167785617418582
2025-08-01,PC30,1000,400100,,,197809.51,,
2025-08-01,PC30,2000,400100,,,107896.1,,
2025-08-01,PC30,3000,400100,,,53948.05,,
2025-09-01,PC10,1000,400000,1099.6966792278886,985.6747505684485,1083943.25,32.29064302938535,21.34709996134774
2025-09-01,PC10,2000,400000,599.8345523061209,985.6747505684485,591241.77,17.61307801602837,11.643872706189676
2025-09-01,PC10,3000,400000,299.91727615306047,985.6747505684485,295620.89,8.806539008014186,5.821936353094838
2025-09-01,PC20,1000,400000,564.439891834849,1367.9591357700651,772130.71,21.9700975282001,9.371337321835528
2025-09-01,PC20,2000,400000,307.87630463719034,1367.9591357700651,421162.2,11.983689560836416,5.111638539183014
2025-09-01,PC20,3000,400000,153.93815231859517,1367.9591357700651,210581.1,5.991844780418208,2.555819269591507
2025-09-01,PC40,1000,400200,182.5903244710808,2283.0479021261635,416862.46,6.921529764765067,6.100633173700671
2025-09-01,PC40,2000,400200,99.59472243877134,2283.0479021261635,227379.52,3.775379871690036,3.3276180947458203
2025-09-01,PC40,3000,400200,49.79736121938567,2283.0479021261635,113689.76,1.887689935845018,1.6638090473729101
2025-09-01,PC30,1000,400100,,,221661.97,,
2025-09-01,PC30,2000,400100,,,120906.53,,
2025-09-01,PC30,3000,400100,,,60453.26,,
2025-10-01,PC10,1000,400000,1115.7745659860484,990.0657614046597,1104690.2,33.20831632184856,17.13042956368867
2025-10-01,PC10,2000,400000,608.6043087196628,990.0657614046597,602558.29,18.113627084644666,9.34387067110291
2025-10-01,PC10,3000,400000,304.3021543598314,990.0657614046597,301279.14,9.056813542322333,4.671935335551455
2025-10-01,PC20,1000,400000,566.5628123032715,1373.5919205178657,778226.1,15.06290773568843,12.939987267266009
2025-10-01,PC20,2000,400000,309.0342612563299,1373.5919205178657,424486.96,8.216131492193687,7.058174873054186
2025-10-01,PC20,3000,400000,154.51713062816495,1373.5919205178657,212243.48,4.108065746096844,3.529087436527093
2025-10-01,PC40,1000,400200,182.60944126510904,2290.987403770725,418355.93,5.232757775175414,5.213640981147183
2025-10-01,PC40,2000,400200,99.60514978096856,2290.987403770725,228194.14,2.854231513732044,2.843804171534827
2025-10-01,PC40,3000,400200,49.80257489048428,2290.987403770725,114097.07,1.427115756866022,1.4219020857674134
2025-10-01,PC30,1000,400100,,,191199.1,,
2025-10-01,PC30,2000,400100,,,104290.42,,
2025-10-01,PC30,3000,400100,,,52145.21,,
2025-11-01,PC10,1000,400000,1123.754503764316,995.4812225387391,1118676.51,28.798009946140787,20.81807216787347
2025-11-01,PC10,2000,400000,612.9570020532632,995.4812225387391,610187.19,15.7080054251677,11.355312091567345
2025-11-01,PC10,3000,400000,306.4785010266316,995.4812225387391,305093.59,7.85400271258385,5.677656045783673
2025-11-01,PC20,1000,400000,571.5669279364785,1382.3723316351216,790118.31,15.534753517871232,10.530637884664376
2025-11-01,PC20,2000,400000,311.7637788744427,1382.3723316351216,430973.62,8.473501918838853,5.743984300726022
2025-11-01,PC20,3000,400000,155.88188943722136,1382.3723316351216,215486.81,4.236750959419426,2.871992150363011
2025-11-01,PC40,1000,400200,182.90412730955242,2283.4027112072886,417643.78,4.61639650191765,4.321710457474242
2025-11-01,PC40,2000,400200,99.76588762339223,2283.4027112072886,227805.7,2.5180344555914447,2.357296613167768
2025-11-01,PC40,3000,400200,49.882943811696116,2283.4027112072886,113902.85,1.2590172277957223,1.178648306583884
2025-11-01,PC30,1000,400100,,,203856.03,,
2025-11-01,PC30,2000,400100,,,111194.2,,
2025-11-01,PC30,3000,400100,,,55597.1,,
2025-12-01,PC10,1000,400000,1138.5558812689142,1004.5858517302576,1143777.13,39.50539169468114,24.704014190082788
2025-12-01,PC10,2000,400000,621.0304806921349,1004.5858517302576,623878.43,21.548395469826072,13.474916830954248
2025-12-01,PC10,3000,400000,310.51524034606746,1004.5858517302576,311939.22,10.774197734913036,6.737458415477124
2025-12-01,PC20,1000,400000,578.974846879286,1380.9689801613347,799546.3,18.806650394941382,11.398731452133745
2025-12-01,PC20,2000,400000,315.80446193415594,1380.9689801613347,436116.17,10.258172942695298,6.217489882982042
2025-12-01,PC20,3000,400000,157.90223096707797,1380.9689801613347,218058.08,5.129086471347649,3.108744941491021
2025-12-01,PC40,1000,400200,184.51126133962262,2290.1074925322932,422550.62,6.856671995367535,5.249537965297343
2025-12-01,PC40,2000,400200,100.64250618524869,2290.1074925322932,230482.16,3.740002906564109,2.8633843447076415
2025-12-01,PC40,3000,400200,50.321253092624346,2290.1074925322932,115241.08,1.8700014532820546,1.4316921723538207
2025-12-01,PC30,1000,400100,,,189651.92,,
2025-12-01,PC30,2000,400100,,,103446.5,,
2025-12-01,PC30,3000,400100,,,51723.25,,
2026-01-01,PC10,1000,400000,1143.4029231357251,1007.9486416989477,1152491.42,30.052841770043184,25.20579990323223
2026-01-01,PC10,2000,400000,623.6743217103955,1007.9486416989477,628631.69,16.392459147296282,13.74861812903576
2026-01-01,PC10,3000,400000,311.83716085519774,1007.9486416989477,314315.84,8.196229573648141,6.87430906451788
2026-01-01,PC20,1000,400000,581.1701667995818,1384.549386906861,804658.8,14.973544893658266,12.778224973362521
2026-01-01,PC20,2000,400000,317.0019091634082,1384.549386906861,438904.8,8.167388123813598,6.9699408945613746
2026-01-01,PC20,3000,400000,158.5009545817041,1384.549386906861,219452.4,4.083694061906799,3.4849704472806873
2026-01-01,PC40,1000,400200,184.13731957754433,2293.7397326155933,422363.09,5.171851556992314,5.545793319070623
2026-01-01,PC40,2000,400200,100.4385379513878,2293.7397326155933,230379.87,2.821009940177625,3.0249781740385213
2026-01-01,PC40,3000,400200,50.2192689756939,2293.7397326155933,115189.93,1.4105049700888126,1.5124890870192607
2026-01-01,PC30,1000,400100,,,192593.08,,
2026-01-01,PC30,2000,400100,,,105050.77,,
2026-01-01,PC30,3000,400100,,,52525.39,,
2026-02-01,PC10,1000,400000,1151.66771412292,1020.7565056360662,1175572.31,30.383457898839946,22.11866691164499
2026-02-01,PC10,2000,400000,628.1823895215927,1020.7565056360662,641221.26,16.57279521754906,12.06472740635181
2026-02-01,PC10,3000,400000,314.0911947607963,1020.7565056360662,320610.63,8.28639760877453,6.032363703175905
2026-02-01,PC20,1000,400000,583.8517659695525,1385.0975502549484,808691.65,18.059098729908193,15.377499559937409
2026-02-01,PC20,2000,400000,318.4645996197559,1385.0975502549484,441104.54,9.850417489040831,8.387727032693132
2026-02-01,PC20,3000,400000,159.23229980987796,1385.0975502549484,220552.27,4.925208744520416,4.193863516346566
2026-02-01,PC40,1000,400200,184.8248769458096,2326.170500315326,429934.18,6.3635974303534715,5.676040062088169
2026-02-01,PC40,2000,400200,100.81356924316886,2326.170500315326,234509.55,3.4710531438291663,3.0960218520480915
2026-02-01,PC40,3000,400200,50.40678462158443,2326.170500315326,117254.78,1.7355265719145831,1.5480109260240458
2026-02-01,PC30,1000,400100,,,194210.88,,
2026-02-01,PC30,2000,400100,,,105933.21,,
2026-02-01,PC30,3000,400100,,,52966.6,,
2026-03-01,PC10,1000,400000,1158.4792229642026,1011.8316493913194,1172185.94,25.677714569325676,18.866205728042917
2026-03-01,PC10,2000,400000,631.8977579804741,1011.8316493913194,639374.15,14.006026128723095,10.290657669841591
2026-03-01,PC10,3000,400000,315.94887899023706,1011.8316493913194,319687.08,7.003013064361547,5.145328834920796
2026-03-01,PC20,1000,400000,587.4470005652223,1393.2728983975537,818473.99,13.942607079900933,10.347372484231173
2026-03-01,PC20,2000,400000,320.4256366719394,1393.2728983975537,446440.36,7.6050584072186895,5.644021355035184
2026-03-01,PC20,3000,400000,160.2128183359697,1393.2728983975537,223220.18,3.8025292036093448,2.822010677517592
2026-03-01,PC40,1000,400200,183.55803535326143,2341.7617581867503,429849.19,5.838338416019388,7.105180008567553
2026-03-01,PC40,2000,400200,100.1225647381426,2341.7617581867503,234463.19,3.1845482269196657,3.8755527319459375
2026-03-01,PC40,3000,400200,50.0612823690713,2341.7617581867503,117231.6,1.5922741134598328,1.9377763659729688
2026-03-01,PC30,1000,400100,,,201746.31,,
2026-03-01,PC30,2000,400100,,,110043.44,,
2026-03-01,PC30,3000,400100,,,55021.72,,
2026-04-01,PC10,1000,400000,1162.9585580885216,1007.8638535282394,1172103.89,26.870632114508194,22.39129699018938
2026-04-01,PC10,2000,400000,634.3410316846481,1007.8638535282394,639329.4,14.656708426095376,12.213434721921478
2026-04-01,PC10,3000,400000,317.17051584232405,1007.8638535282394,319664.7,7.328354213047688,6.106717360960739
2026-04-01,PC20,1000,400000,594.8662885690742,1396.3171245655485,830621.99,21.246803698948273,13.827515695096457
2026-04-01,PC20,2000,400000,324.47252103767676,1396.3171245655485,453066.54,11.589165653971785,7.542281288234429
2026-04-01,PC20,3000,400000,162.23626051883838,1396.3171245655485,226533.27,5.794582826985892,3.7711406441172146
2026-04-01,PC40,1000,400200,181.01197741981977,2342.4941697685294,424019.5,4.078996816200032,6.625054749641707
2026-04-01,PC40,2000,400200,98.73380586535623,2342.4941697685294,231283.36,2.2249073542909263,3.6136662270772946
2026-04-01,PC40,3000,400200,49.366902932678116,2342.4941697685294,115641.68,1.1124536771454632,1.8068331135386473
2026-04-01,PC30,1000,400100,,,257484.95,,
2026-04-01,PC30,2000,400100,,,140446.34,,
2026-04-01,PC30,3000,400100,,,70223.17,,
2026-05-01,PC10,1000,400000,1165.4756758844042,1011.9270185547806,1179376.33,21.56834139786467,19.051223601982183
2026-05-01,PC10,2000,400000,635.7140050278567,1011.9270185547806,643296.18,11.764549853380728,10.391576510172099
2026-05-01,PC10,3000,400000,317.85700251392836,1011.9270185547806,321648.09,5.882274926690364,5.1957882550860495
2026-05-01,PC20,1000,400000,599.3023793335044,1408.516886347804,844127.52,15.530230205915865,11.09413944148564
2026-05-01,PC20,2000,400000,326.89220690918415,1408.516886347804,460433.19,8.47103465777229,6.051348786264893
2026-05-01,PC20,3000,400000,163.44610345459208,1408.516886347804,230216.6,4.235517328886145,3.0256743931324466
2026-05-01,PC40,1000,400200,180.14064963671117,2346.5274148339004,422704.97,4.443055774911231,5.314383558019854
2026-05-01,PC40,2000,400200,98.25853616547882,2346.5274148339004,230566.35,2.423484968133399,2.8987546680108287
2026-05-01,PC40,3000,400200,49.12926808273941,2346.5274148339004,115283.17,1.2117424840666995,1.4493773340054144
2026-05-01,PC30,1000,400100,,,238199.96,,
2026-05-01,PC30,2000,400100,,,129927.25,,
2026-05-01,PC30,3000,400100,,,64963.62,,
2026-06-01,PC10,1000,400000,1183.6733628353834,1006.6602571555089,1191556.93,35.63724301119401,17.439556060214738
2026-06-01,PC10,2000,400000,645.6400160920272,1006.6602571555089,649940.14,19.438496187924002,9.512485123753493
2026-06-01,PC10,3000,400000,322.8200080460136,1006.6602571555089,324970.07,9.719248093962001,4.756242561876746
2026-06-01,PC20,1000,400000,606.4305821629412,1409.2339352238794,854602.56,19.71172015030267,12.583517320865784
2026-06-01,PC20,2000,400000,330.7803175434224,1409.2339352238794,466146.85,10.751847354710547,6.863736720472245
2026-06-01,PC20,3000,400000,165.3901587717112,1409.2339352238794,233073.42,5.375923677355273,3.4318683602361224
2026-06-01,PC40,1000,400200,181.95330093642113,2365.477461284587,430406.43,7.310640455767298,5.497989156057356
2026-06-01,PC40,2000,400200,99.24725505622969,2365.477461284587,234767.14,3.987622066782162,2.9989031760312845
2026-06-01,PC40,3000,400200,49.623627528114845,2365.477461284587,117383.57,1.993811033391081,1.4994515880156423
2026-06-01,PC30,1000,400100,,,227149.85,,
2026-06-01,PC30,2000,400100,,,123899.92,,
2026-06-01,PC30,3000,400100,,,61949.96,,
2026-07-01,PC10,1000,400000,1193.690589221007,1009.1831643017482,1204652.45,36.93327245098242,26.91604606535891
2026-07-01,PC10,2000,400000,651.1039577569128,1009.1831643017482,657083.15,20.145421336899503,14.681479672013948
2026-07-01,PC10,3000,400000,325.5519788784564,1009.1831643017482,328541.58,10.072710668449751,7.340739836006974
2026-07-01,PC20,1000,400000,608.9110380572652,1427.852437114156,869435.11,15.783194676045476,13.302738781721471
2026-07-01,PC20,2000,400000,332.133293485781,1427.852437114156,474237.33,8.609015277842985,7.256039335484438
2026-07-01,PC20,3000,400000,166.0666467428905,1427.852437114156,237118.67,4.304507638921493,3.628019667742219
2026-07-01,PC40,1000,400200,179.65269570743885,2382.8650143545583,428088.12,3.719725774025697,6.0203310030079855
2026-07-01,PC40,2000,400200,97.99237947678482,2382.8650143545583,233502.61,2.0289413312867435,3.283816910731628
2026-07-01,PC40,3000,400200,48.99618973839241,2382.8650143545583,116751.31,1.0144706656433717,1.641908455365814
2026-07-01,PC30,1000,400100,,,173432.94,,
2026-07-01,PC30,2000,400100,,,94599.78,,
2026-07-01,PC30,3000,400100,,,47299.89,,
2026-08-01,PC10,1000,400000,1198.0461891151015,1011.5886119089397,1211929.88,19.269657398534857,14.914057504440116
2026-08-01,PC10,2000,400000,653.4797395173281,1011.5886119089397,661052.66,10.510722217382648,8.134940456967335
2026-08-01,PC10,3000,400000,326.73986975866404,1011.5886119089397,330526.33,5.255361108691324,4.067470228483668
2026-08-01,PC20,1000,400000,609.0674390528129,1435.6264777765255,874393.34,15.079027133066408,14.92262613751864
2026-08-01,PC20,2000,400000,332.21860311971614,1435.6264777765255,476941.82,8.224923890763494,8.139614256828347
2026-08-01,PC20,3000,400000,166.10930155985807,1435.6264777765255,238470.91,4.112461945381747,4.0698071284141735
2026-08-01,PC40,1000,400200,181.6661694892626,2360.8942968440806,428894.62,6.28732939011558,4.273855608291838
2026-08-01,PC40,2000,400200,99.09063790323414,2360.8942968440806,233942.52,3.4294523946084974,2.3311939681591842
2026-08-01,PC40,3000,400200,49.54531895161707,2360.8942968440806,116971.26,1.7147261973042487,1.1655969840795921
2026-08-01,PC30,1000,400100,,,227757.2,,
2026-08-01,PC30,2000,400100,,,124231.2,,
2026-08-01,PC30,3000,400100,,,62115.6,,
2026-09-01,PC10,1000,400000,1210.4408525900715,1003.0865610514868,1214176.95,33.85373636947453,21.45907289450467
2026-09-01,PC10,2000,400000,660.2404650491297,1003.0865610514868,662278.34,18.465674383349743,11.704948851548
2026-09-01,PC10,3000,400000,330.12023252456487,1003.0865610514868,331139.17,9.232837191674871,5.852474425774
2026-09-01,PC20,1000,400000,615.1925792162122,1448.5730080206508,891151.36,15.922959250470553,9.79781908707128
2026-09-01,PC20,2000,400000,335.5595886633884,1448.5730080206508,486082.56,8.685250500256664,5.344264956584334
2026-09-01,PC20,3000,400000,167.7797943316942,1448.5730080206508,243041.28,4.342625250128332,2.672132478292167
2026-09-01,PC40,1000,400200,183.12246629075173,2355.976078294062,431432.15,6.13793226363588,4.68163546214673
2026-09-01,PC40,2000,400200,99.8849816131373,2355.976078294062,235326.63,3.347963052892298,2.553619342989125
2026-09-01,PC40,3000,400200,49.94249080656865,2355.976078294062,117663.31,1.673981526446149,1.2768096714945625
2026-09-01,PC30,1000,400100,,,198136.23,,
2026-09-01,PC30,2000,400100,,,108074.31,,
2026-09-01,PC30,3000,400100,,,54037.15,,
2026-10-01,PC10,1000,400000,1218.4650426899125,1001.1662959959472,1219886.13,32.933712315347584,24.90952221550671
2026-10-01,PC10,2000,400000,664.6172960126794,1001.1662959959472,665392.44,17.96384308109868,13.587012117549111
2026-10-01,PC10,3000,400000,332.3086480063397,1001.1662959959472,332696.22,8.98192154054934,6.793506058774556
2026-10-01,PC20,1000,400000,622.2045762285901,1448.9246679591054,901527.56,18.33721694101547,11.32521992863748
2026-10-01,PC20,2000,400000,339.38431430650365,1448.9246679591054,491742.3,10.002118331462983,6.177392688347716
2026-10-01,PC20,3000,400000,169.69215715325183,1448.9246679591054,245871.15,5.001059165731491,3.088696344173858
2026-10-01,PC40,1000,400200,184.4259248184792,2350.5057472573835,433494.2,5.944039943644989,4.640581415917546
2026-10-01,PC40,2000,400200,100.59595899189773,2350.5057472573835,236451.38,3.242203605624539,2.5312262268641157
2026-10-01,PC40,3000,400200,50.297979495948866,2350.5057472573835,118225.69,1.6211018028122695,1.2656131134320578
2026-10-01,PC30,1000,400100,,,195237.59,,
2026-10-01,PC30,2000,400100,,,106493.23,,
2026-10-01,PC30,3000,400100,,,53246.61,,
2026-11-01,PC10,1000,400000,1240.3895882757554,1000.9677116096261,1241589.93,43.97292834872975,22.048382762886725
2026-11-01,PC10,2000,400000,676.5761390595028,1000.9677116096261,677230.87,23.98523364476168,12.026390597938212
2026-11-01,PC10,3000,400000,338.2880695297514,1000.9677116096261,338615.43,11.99261682238084,6.013195298969106
2026-11-01,PC20,1000,400000,627.503310096243,1454.2482814771045,912545.61,17.533152312555266,12.234418444902403
2026-11-01,PC20,2000,400000,342.2745327797689,1454.2482814771045,497752.15,9.563537625030145,6.673319151764946
2026-11-01,PC20,3000,400000,171.13726638988445,1454.2482814771045,248876.08,4.781768812515073,3.336659575882473
2026-11-01,PC40,1000,400200,184.9225038370461,2345.3745770263295,433712.54,6.658025033042992,6.161446014476087
2026-11-01,PC40,2000,400200,100.8668202747524,2345.3745770263295,236570.48,3.6316500180234494,3.3607887351687746
2026-11-01,PC40,3000,400200,50.4334101373762,2345.3745770263295,118285.24,1.8158250090117247,1.6803943675843873
2026-11-01,PC30,1000,400100,,,218349.05,,
2026-11-01,PC30,2000,400100,,,119099.48,,
2026-11-01,PC30,3000,400100,,,59549.74,,
2026-12-01,PC10,1000,400000,1262.0866726193788,995.8716384749832,1256876.32,36.3148435090093,14.617759165385621
2026-12-01,PC10,2000,400000,688.4109123378429,995.8716384749832,685568.9,19.808096459459616,7.9733231811194285
2026-12-01,PC10,3000,400000,344.20545616892144,995.8716384749832,342784.45,9.904048229729808,3.9866615905597143
2026-12-01,PC20,1000,400000,634.8955513080039,1459.3465614891854,926532.64,23.038975469356224,15.646734257595373
2026-12-01,PC20,2000,400000,346.3066643498202,1459.3465614891854,505381.44,12.56671389237612,8.534582322324749
2026-12-01,PC20,3000,400000,173.1533321749101,1459.3465614891854,252690.72,6.28335694618806,4.267291161162374
2026-12-01,PC40,1000,400200,186.56161290481955,2391.0467242464265,446077.53,7.445791393425209,5.806682325651744
2026-12-01,PC40,2000,400200,101.7608797662652,2391.0467242464265,243315.02,4.061340760050114,3.1672812685373146
2026-12-01,PC40,3000,400200,50.8804398831326,2391.0467242464265,121657.51,2.030670380025057,1.5836406342686573
2026-12-01,PC30,1000,400100,,,276842.33,,
2026-12-01,PC30,2000,400100,,,151004.91,,
2026-12-01,PC30,3000,400100,,,75502.45,,
